,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,IncomeBand,AgeGroup,TenureGroup,RiskScore
122,56,1,Rarely,441,Research & Development,14,4,Life Sciences,161,2,Female,72,3,1,Research Scientist,2,Married,4963.0,4510.0,9,1,18,3,1,3,7,2,3,5,4,4,3,Medio,A partir de 45,3-5,7
123,51,0,Rarely,684,Research & Development,6,3,Life Sciences,162,1,Male,51,3,5,Research Director,3,Single,19537.0,6462.0,7,0,13,3,3,0,23,5,3,20,18,15,15,Alto,A partir de 45,10+,1
124,36,1,Rarely,249,Sales,6,4,Life Sciences,163,2,Male,76,1,2,Sales Executive,3,Married,6172.0,20739.0,4,1,18,3,2,0,12,3,2,7,7,7,7,Medio,Entre 26 y 45,6-9,7
125,26,0,Rarely,841,Research & Development,6,3,Other,164,3,Female,46,2,1,Research Scientist,2,Married,2368.0,23300.0,1,0,19,3,3,0,5,3,2,5,4,4,3,Medio,Entre 26 y 45,3-5,4
126,58,1,Rarely,147,Research & Development,23,4,Medical,165,4,Female,94,3,3,Healthcare Representative,4,Married,4907.0,3465.0,1,0,12,3,4,1,40,3,2,40,10,15,6,Medio,A partir de 45,10+,2
127,19,1,Rarely,528,Sales,22,1,Marketing,167,4,Male,50,3,1,Sales Representative,3,Unknown,1675.0,26820.0,1,1,19,3,4,0,0,2,2,0,0,0,0,Bajo,Menores 25,0-2,6
128,22,0,Rarely,594,Research & Development,2,1,Technical Degree,169,3,Male,100,3,1,Laboratory Technician,4,Unknown,2523.0,19299.0,0,0,14,3,3,1,3,2,3,2,1,2,1,Medio,Menores 25,0-2,0
129,49,0,Rarely,470,Research & Development,20,4,Medical,170,3,Female,96,3,2,Manufacturing Director,1,Married,6567.0,5549.0,1,0,14,3,3,0,16,2,2,15,11,5,11,Medio,A partir de 45,10+,4
130,43,0,Frequently,957,Research & Development,28,3,Medical,171,2,Female,72,4,1,Research Scientist,3,Single,4739.0,16090.0,4,0,12,3,4,0,18,2,3,3,2,1,2,Medio,Entre 26 y 45,3-5,1
131,36,0,Frequently,809,Sales,12,3,Marketing,174,3,Female,77,3,3,Sales Executive,4,Single,9208.0,6645.0,4,0,11,3,4,0,16,3,3,2,2,2,1,Medio,Entre 26 y 45,0-2,0
132,36,1,Rarely,542,Sales,20,3,Life Sciences,175,2,Female,71,1,2,Sales Executive,3,Married,4559.0,24788.0,3,1,11,3,3,1,4,2,3,2,2,2,2,Medio,Entre 26 y 45,0-2,3
133,41,0,Rarely,802,Sales,9,1,Life Sciences,176,3,Male,96,3,3,Sales Executive,3,Unknown,8189.0,21196.0,3,1,13,3,3,1,12,2,3,9,7,0,7,Medio,Entre 26 y 45,6-9,2
134,26,0,Rarely,1355,Human Resources,25,1,Life Sciences,177,3,Female,61,3,1,Human Resources,3,Married,2942.0,8916.0,1,0,23,4,4,1,8,3,3,8,7,5,7,Medio,Entre 26 y 45,6-9,0
135,36,0,Rarely,216,Research & Development,6,2,Medical,178,2,Male,84,3,2,Manufacturing Director,2,Divorced,4941.0,2819.0,6,0,20,4,4,2,7,0,3,3,2,0,1,Medio,Entre 26 y 45,3-5,3
136,51,1,Frequently,1150,Research & Development,8,4,Life Sciences,179,1,Male,53,1,3,Manufacturing Director,4,Unknown,10650.0,25150.0,2,0,15,3,4,0,18,2,3,4,2,0,3,Medio,A partir de 45,3-5,1
137,39,0,Rarely,1329,Sales,4,4,Life Sciences,182,4,Female,47,2,2,Sales Executive,3,Married,5902.0,14590.0,4,0,14,3,3,1,17,1,4,15,11,5,9,Medio,Entre 26 y 45,10+,0
138,25,0,Rarely,959,Sales,28,3,Life Sciences,183,1,Male,41,2,2,Sales Executive,3,Married,8639.0,24835.0,2,0,18,3,4,0,6,3,3,2,2,2,2,Medio,A partir de 45,0-2,1
139,30,0,Rarely,1240,Human Resources,9,3,Human Resources,184,3,Male,48,3,2,Human Resources,4,Married,6347.0,13982.0,0,1,19,3,4,0,12,2,1,11,9,4,4,Medio,Entre 26 y 45,10+,4
140,32,1,Rarely,1033,Research & Development,9,3,Medical,190,1,Female,41,3,1,Laboratory Technician,1,Single,4200.0,10224.0,7,0,22,4,1,0,10,2,4,5,4,0,4,Medio,Entre 26 y 45,3-5,5
141,45,0,Rarely,1316,Research & Development,29,3,Medical,192,3,Male,83,3,1,Research Scientist,4,Single,3452.0,9752.0,5,0,13,3,2,0,9,2,2,6,5,0,3,Medio,Entre 26 y 45,6-9,4
142,38,0,Rarely,364,Research & Development,3,5,Technical Degree,193,4,Female,32,3,2,Research Scientist,3,Single,4317.0,2302.0,3,1,20,4,2,0,19,2,3,3,2,2,2,Medio,Entre 26 y 45,3-5,4
143,30,0,Rarely,438,Research & Development,18,3,Life Sciences,194,1,Female,75,3,1,Research Scientist,3,Single,2632.0,23910.0,1,0,14,3,3,0,5,4,2,5,4,0,4,Medio,Entre 26 y 45,3-5,3
144,32,0,Frequently,689,Sales,9,2,Medical,195,4,Male,35,1,2,Sales Executive,4,Divorced,4668.0,22812.0,0,0,17,3,4,3,9,2,4,8,7,0,7,Medio,Entre 26 y 45,6-9,0
145,30,0,Rarely,201,Research & Development,5,3,Technical Degree,197,4,Female,84,3,1,Research Scientist,1,Divorced,3204.0,10415.0,5,0,14,3,4,1,8,3,3,3,2,2,2,Medio,Entre 26 y 45,3-5,2
146,30,0,Rarely,1427,Research & Development,2,1,Medical,198,2,Male,35,2,1,Laboratory Technician,4,Single,2720.0,11162.0,0,0,13,3,4,0,6,3,3,5,3,1,2,Medio,Entre 26 y 45,3-5,1
147,41,0,Frequently,857,Research & Development,10,3,Life Sciences,199,4,Male,91,2,4,Manager,1,Divorced,17181.0,12888.0,4,0,13,3,2,1,21,2,2,7,6,7,7,Alto,Entre 26 y 45,6-9,6
148,41,0,Rarely,933,Research & Development,9,4,Life Sciences,200,3,Male,94,3,1,Laboratory Technician,1,Married,2238.0,6961.0,2,0,21,4,4,1,7,2,3,5,0,1,4,Medio,Entre 26 y 45,3-5,2
149,19,0,Rarely,1181,Research & Development,3,1,Medical,201,2,Female,79,3,1,Laboratory Technician,2,Single,1483.0,16102.0,1,0,14,3,4,0,1,3,3,1,0,0,4,Bajo,Menores 25,0-2,5
150,40,0,Frequently,1395,Research & Development,26,3,Medical,202,2,Female,54,3,2,Research Scientist,2,Divorced,5605.0,8504.0,1,0,11,3,1,1,20,2,3,20,7,2,13,Medio,Entre 26 y 45,10+,5
151,35,0,Rarely,662,Sales,1,5,Marketing,204,3,Male,94,3,3,Sales Executive,2,Married,7295.0,11439.0,1,0,13,3,1,2,10,3,3,10,8,0,6,Medio,Entre 26 y 45,10+,4
152,53,0,Rarely,1436,Sales,6,2,Unknown,205,2,Male,34,3,2,Sales Representative,3,Married,2306.0,16047.0,2,1,20,4,4,1,13,3,1,7,7,4,5,Medio,A partir de 45,6-9,5
153,45,0,Rarely,194,Research & Development,9,3,Life Sciences,206,2,Male,60,3,2,Laboratory Technician,2,Divorced,2348.0,10901.0,8,0,18,3,3,1,20,2,1,17,9,0,15,Medio,Entre 26 y 45,10+,5
154,32,0,Frequently,967,Sales,8,3,Marketing,207,2,Female,43,3,3,Sales Executive,4,Single,8998.0,15589.0,1,0,14,3,4,0,9,2,3,9,8,3,7,Medio,Entre 26 y 45,6-9,1
155,29,0,Non-Travel,1496,Research & Development,1,1,Technical Degree,208,4,Male,41,3,2,Manufacturing Director,3,Married,4319.0,26283.0,1,0,13,3,1,1,10,1,3,10,7,0,9,Medio,Entre 26 y 45,10+,2
156,51,0,Rarely,1169,Research & Development,7,4,Medical,211,2,Male,34,2,2,Manufacturing Director,3,Married,6132.0,13983.0,2,0,17,3,3,0,10,2,3,1,0,0,4,Medio,A partir de 45,0-2,2
157,58,0,Rarely,1145,Research & Development,9,3,Medical,214,2,Female,75,2,1,Research Scientist,2,Married,3346.0,11873.0,4,1,20,4,2,1,9,3,2,1,0,0,4,Medio,A partir de 45,0-2,10
158,40,0,Rarely,630,Sales,4,4,Marketing,215,3,Male,67,2,3,Sales Executive,4,Married,10855.0,8552.0,7,0,11,3,1,1,15,2,2,12,11,2,11,Medio,Entre 26 y 45,10+,4
159,34,0,Frequently,303,Sales,2,4,Unknown,216,3,Female,75,3,1,Sales Representative,3,Married,2231.0,11314.0,6,0,18,3,4,1,6,3,3,4,3,1,2,Medio,Entre 26 y 45,3-5,0
160,22,0,Rarely,1256,Research & Development,19,1,Medical,217,3,Male,80,3,1,Research Scientist,4,Married,2323.0,11992.0,1,0,24,4,1,2,2,6,3,2,2,2,2,Medio,Menores 25,0-2,2
161,27,0,Non-Travel,691,Research & Development,9,3,Medical,218,4,Male,57,3,1,Research Scientist,2,Divorced,2024.0,5970.0,6,0,18,3,4,1,6,1,1,2,2,2,2,Medio,Entre 26 y 45,0-2,4
162,28,0,Rarely,440,Research & Development,21,3,Medical,221,3,Male,42,3,1,Research Scientist,4,Married,2713.0,6672.0,1,0,11,3,3,1,5,2,1,5,2,0,2,Medio,Entre 26 y 45,3-5,2
163,57,0,Rarely,334,Research & Development,24,2,Life Sciences,223,3,Male,83,4,3,Healthcare Representative,4,Divorced,9439.0,23402.0,3,1,16,3,2,1,12,2,1,5,3,1,4,Medio,A partir de 45,3-5,6
164,27,0,Non-Travel,1450,Research & Development,3,3,Medical,224,3,Male,79,2,1,Research Scientist,3,Divorced,2566.0,25326.0,1,1,15,3,4,1,1,3,2,1,1,0,1,Medio,Entre 26 y 45,0-2,5
165,50,0,Rarely,1452,Research & Development,11,3,Life Sciences,226,3,Female,53,3,5,Manager,2,Single,4907.0,17053.0,3,0,15,3,2,0,21,5,3,5,4,4,4,Medio,A partir de 45,3-5,4
166,41,0,Rarely,465,Research & Development,14,3,Life Sciences,227,1,Male,56,3,1,Research Scientist,3,Divorced,2451.0,4609.0,4,0,12,3,1,1,13,2,3,9,8,1,8,Medio,Entre 26 y 45,6-9,3
167,30,0,Rarely,1339,Sales,5,3,Life Sciences,228,2,Female,41,3,3,Sales Executive,4,Married,9419.0,8053.0,2,0,12,3,3,1,12,2,3,10,9,7,4,Medio,Entre 26 y 45,10+,1
168,38,0,Rarely,702,Sales,1,4,Life Sciences,230,1,Female,59,2,2,Sales Executive,4,Single,8686.0,12930.0,4,0,22,4,3,0,12,2,4,8,3,0,7,Medio,Entre 26 y 45,6-9,1
169,32,0,Rarely,120,Research & Development,6,5,Life Sciences,231,3,Male,43,3,1,Research Scientist,3,Single,3038.0,12430.0,3,0,20,4,1,0,8,2,3,5,4,1,4,Medio,Entre 26 y 45,3-5,2
170,27,0,Rarely,1157,Research & Development,17,3,Technical Degree,233,3,Male,51,3,1,Research Scientist,2,Unknown,3058.0,13364.0,0,1,16,3,4,1,6,3,2,5,2,1,1,Medio,Entre 26 y 45,3-5,6
171,19,1,Frequently,602,Sales,1,1,Technical Degree,235,3,Female,100,1,1,Sales Representative,1,Single,2325.0,20989.0,0,0,21,4,1,0,1,5,4,0,0,0,0,Medio,Menores 25,0-2,5
172,36,0,Rarely,1480,Research & Development,3,2,Medical,238,4,Male,30,3,1,Laboratory Technician,2,Single,2088.0,15062.0,4,0,12,3,3,0,13,3,2,8,7,7,2,Medio,Entre 26 y 45,6-9,4
173,30,0,Non-Travel,111,Research & Development,9,3,Medical,239,3,Male,66,3,2,Laboratory Technician,1,Divorced,3072.0,11012.0,1,0,11,3,3,2,12,3,3,12,9,6,4,Medio,Entre 26 y 45,10+,2
174,45,0,Rarely,1268,Sales,4,2,Unknown,240,3,Female,30,3,2,Sales Executive,1,Unknown,5006.0,6319.0,4,1,11,3,1,1,9,3,4,5,4,0,3,Medio,Entre 26 y 45,3-5,6
175,56,0,Rarely,713,Research & Development,8,3,Life Sciences,241,3,Female,67,3,1,Research Scientist,1,Divorced,4257.0,13939.0,4,1,18,3,3,1,19,3,3,2,2,2,2,Medio,A partir de 45,0-2,4
176,33,0,Rarely,134,Research & Development,2,3,Life Sciences,242,3,Male,90,3,1,Research Scientist,4,Single,2500.0,10515.0,0,0,14,3,1,0,4,2,4,3,1,0,2,Medio,Entre 26 y 45,3-5,2
177,19,1,Rarely,303,Research & Development,2,3,Life Sciences,243,2,Male,47,2,1,Laboratory Technician,4,Single,1102.0,9241.0,1,0,22,4,3,0,1,3,2,1,0,1,0,Bajo,Menores 25,0-2,5
178,46,0,Rarely,526,Sales,1,2,Marketing,244,2,Female,92,3,3,Sales Executive,1,Divorced,10453.0,2137.0,1,0,25,4,3,3,24,2,3,24,13,15,7,Medio,A partir de 45,10+,3
179,38,0,Rarely,1380,Research & Development,9,2,Life Sciences,245,3,Female,75,3,1,Laboratory Technician,4,Single,2288.0,6319.0,1,0,12,3,3,0,2,3,3,2,2,2,1,Medio,Entre 26 y 45,0-2,0
180,31,0,Rarely,140,Research & Development,12,1,Medical,246,3,Female,95,3,1,Research Scientist,4,Married,3929.0,6984.0,8,1,23,4,3,1,7,0,3,4,2,0,2,Medio,Entre 26 y 45,3-5,2
181,36,0,Rarely,629,Research & Development,27,2,Medical,247,4,Female,95,3,1,Research Scientist,2,Single,2311.0,5711.0,2,0,15,3,4,0,9,3,3,3,2,1,2,Medio,Entre 26 y 45,3-5,2
182,41,1,Rarely,1356,Sales,20,2,Marketing,248,2,Female,70,3,1,Sales Representative,2,Single,4907.0,21728.0,1,1,22,4,4,0,4,5,2,4,3,0,2,Medio,Entre 26 y 45,3-5,7
183,50,0,Rarely,328,Research & Development,1,3,Medical,249,3,Male,86,2,1,Laboratory Technician,3,Married,3690.0,3425.0,2,0,15,3,4,1,5,2,2,3,2,0,2,Medio,A partir de 45,3-5,2
184,53,0,Rarely,1084,Research & Development,13,2,Medical,250,4,Female,57,4,2,Manufacturing Director,1,Divorced,4450.0,26250.0,1,0,11,3,3,2,5,3,3,4,2,1,3,Medio,A partir de 45,3-5,2
185,33,0,Rarely,931,Research & Development,14,3,Medical,252,4,Female,72,3,1,Research Scientist,2,Unknown,2756.0,4673.0,1,0,13,3,4,1,8,5,3,8,7,1,6,Medio,Entre 26 y 45,6-9,2
186,40,0,Rarely,989,Research & Development,4,1,Medical,253,4,Female,46,3,5,Manager,3,Married,19033.0,6499.0,1,0,14,3,2,1,21,2,3,20,8,9,9,Alto,Entre 26 y 45,10+,2
187,55,0,Rarely,692,Research & Development,14,4,Unknown,254,3,Male,61,4,5,Research Director,2,Single,18722.0,13339.0,8,0,11,3,4,0,36,3,3,24,15,2,15,Alto,A partir de 45,10+,2
188,34,0,Frequently,1069,Research & Development,2,1,Life Sciences,256,4,Male,45,2,2,Manufacturing Director,3,Unknown,9547.0,14074.0,1,0,17,3,3,0,10,2,2,10,9,1,9,Medio,Entre 26 y 45,10+,2
189,51,0,Rarely,313,Research & Development,3,3,Medical,258,4,Female,98,3,4,Healthcare Representative,2,Single,13734.0,7192.0,3,0,18,3,3,0,21,6,3,7,7,1,0,Alto,A partir de 45,6-9,2
190,52,0,Rarely,699,Research & Development,1,4,Life Sciences,259,3,Male,65,2,5,Manager,3,Married,19999.0,5678.0,0,0,14,3,1,1,34,5,3,33,18,11,9,Alto,A partir de 45,10+,2
191,27,0,Rarely,894,Research & Development,9,3,Medical,260,4,Female,99,3,1,Research Scientist,2,Single,2279.0,11781.0,1,0,16,3,4,0,7,2,2,7,7,0,3,Medio,Entre 26 y 45,6-9,4
192,35,1,Rarely,556,Research & Development,23,2,Life Sciences,261,2,Male,50,2,2,Manufacturing Director,3,Married,5916.0,15497.0,3,1,13,3,1,0,8,1,3,1,0,0,4,Medio,Entre 26 y 45,0-2,6
193,43,0,Non-Travel,1344,Research & Development,7,3,Medical,262,4,Male,37,4,1,Research Scientist,4,Divorced,2089.0,5228.0,4,0,14,3,4,3,7,3,4,5,4,2,2,Medio,Entre 26 y 45,3-5,0
194,45,0,Non-Travel,1195,Research & Development,2,2,Medical,264,1,Male,65,2,4,Manager,4,Unknown,16792.0,20462.0,9,0,23,4,4,1,22,1,3,20,8,11,8,Alto,Entre 26 y 45,10+,1
195,37,0,Rarely,290,Research & Development,21,3,Life Sciences,267,2,Male,65,4,1,Research Scientist,1,Married,3564.0,22977.0,1,1,12,3,1,1,8,3,2,8,7,1,7,Medio,Entre 26 y 45,6-9,9
196,35,0,Frequently,138,Research & Development,2,3,Medical,269,2,Female,37,3,2,Laboratory Technician,2,Single,4425.0,15986.0,5,0,11,3,4,0,10,5,3,6,2,1,2,Medio,Entre 26 y 45,6-9,3
197,42,0,Non-Travel,926,Research & Development,21,2,Medical,270,3,Female,36,3,2,Manufacturing Director,3,Divorced,5265.0,16439.0,2,0,16,3,2,1,11,5,3,5,3,0,2,Medio,Entre 26 y 45,3-5,2
198,38,0,Rarely,1261,Research & Development,2,4,Life Sciences,271,4,Male,88,3,2,Manufacturing Director,3,Married,6553.0,7259.0,9,0,14,3,2,0,14,3,3,1,0,0,0,Medio,Entre 26 y 45,0-2,3
199,38,0,Rarely,1084,Research & Development,29,3,Technical Degree,273,4,Male,54,3,2,Manufacturing Director,4,Married,6261.0,4185.0,3,0,18,3,1,1,9,3,1,7,7,1,7,Medio,Entre 26 y 45,6-9,4
200,27,0,Frequently,472,Research & Development,1,1,Technical Degree,274,3,Male,60,2,2,Manufacturing Director,1,Married,4298.0,9679.0,5,0,19,3,3,1,6,1,3,2,2,2,0,Medio,Entre 26 y 45,0-2,2
201,49,0,Non-Travel,1002,Research & Development,18,4,Unknown,275,4,Male,92,3,2,Manufacturing Director,4,Divorced,6804.0,23793.0,1,1,15,3,1,2,7,0,3,7,7,1,7,Medio,A partir de 45,6-9,4
202,34,0,Frequently,878,Research & Development,10,4,Medical,277,4,Male,43,3,1,Research Scientist,3,Unknown,3815.0,5972.0,1,1,17,3,4,1,5,4,4,5,3,2,0,Medio,Entre 26 y 45,3-5,2
203,40,0,Rarely,905,Research & Development,19,2,Medical,281,3,Male,99,3,2,Laboratory Technician,4,Married,2741.0,16523.0,8,1,15,3,3,1,15,2,4,7,2,3,7,Medio,Entre 26 y 45,6-9,2
204,38,1,Rarely,1180,Research & Development,29,1,Medical,282,2,Male,70,3,2,Healthcare Representative,1,Married,6673.0,11354.0,7,1,19,3,2,0,17,2,3,1,0,0,0,Medio,Entre 26 y 45,0-2,8
205,29,1,Rarely,121,Sales,27,3,Marketing,283,2,Female,35,3,3,Sales Executive,4,Married,7639.0,24525.0,1,0,22,4,4,3,10,3,2,10,4,1,9,Medio,Entre 26 y 45,10+,3
206,22,0,Rarely,1136,Research & Development,5,3,Life Sciences,284,4,Male,60,4,1,Research Scientist,2,Divorced,2328.0,12392.0,1,1,16,3,1,1,4,2,2,4,2,2,2,Medio,Menores 25,3-5,8
207,36,0,Frequently,635,Research & Development,18,1,Medical,286,2,Female,73,3,1,Laboratory Technician,4,Single,2153.0,7703.0,1,0,13,3,1,0,8,2,3,8,1,1,7,Medio,Entre 26 y 45,6-9,3
208,40,0,Non-Travel,1151,Research & Development,9,5,Life Sciences,287,4,Male,63,2,2,Healthcare Representative,4,Married,4876.0,14242.0,9,0,14,3,4,1,5,5,1,3,2,0,2,Medio,Entre 26 y 45,3-5,2
209,46,0,Rarely,644,Research & Development,1,4,Medical,288,4,Male,97,3,3,Healthcare Representative,1,Divorced,9396.0,12368.0,7,0,16,3,3,1,17,3,3,4,2,0,3,Medio,A partir de 45,3-5,2
210,32,1,Rarely,1045,Sales,4,4,Medical,291,4,Male,32,1,3,Sales Executive,4,Married,10400.0,25812.0,1,0,11,3,3,0,14,3,2,14,8,9,8,Medio,Entre 26 y 45,10+,2
211,30,0,Rarely,829,Research & Development,1,1,Life Sciences,292,3,Male,88,2,3,Manufacturing Director,3,Single,8474.0,20925.0,1,0,22,4,3,0,12,2,3,11,8,5,8,Medio,Entre 26 y 45,10+,0
212,27,0,Frequently,1242,Sales,20,3,Unknown,293,4,Female,90,3,2,Sales Executive,3,Single,9981.0,12916.0,1,0,14,3,4,0,7,2,3,7,7,0,7,Medio,Entre 26 y 45,6-9,0
213,51,0,Rarely,1469,Research & Development,8,4,Life Sciences,296,2,Male,81,2,3,Research Director,2,Married,12490.0,15736.0,5,0,16,3,4,2,16,5,1,10,9,4,7,Alto,A partir de 45,10+,5
214,30,1,Rarely,1005,Research & Development,3,3,Technical Degree,297,4,Female,88,3,1,Research Scientist,1,Single,2657.0,8556.0,5,1,11,3,3,0,8,5,3,5,2,0,4,Medio,Entre 26 y 45,3-5,4
215,41,0,Rarely,896,Sales,6,3,Life Sciences,298,4,Female,75,3,3,Manager,4,Single,13591.0,14674.0,3,1,18,3,3,0,16,3,3,1,0,0,0,Alto,Entre 26 y 45,0-2,3
216,30,1,Frequently,334,Sales,26,4,Marketing,299,3,Female,52,2,2,Sales Executive,1,Single,6696.0,22967.0,5,0,15,3,3,0,9,5,2,6,3,0,1,Medio,Entre 26 y 45,6-9,4
217,29,1,Rarely,992,Research & Development,1,3,Technical Degree,300,3,Male,85,3,1,Research Scientist,3,Single,2058.0,19757.0,0,0,14,3,4,0,7,1,2,6,2,1,5,Medio,Entre 26 y 45,6-9,2
218,45,0,Non-Travel,1052,Sales,6,3,Medical,302,4,Female,57,2,3,Sales Executive,4,Single,8865.0,16840.0,6,0,12,3,4,0,23,2,3,19,7,12,8,Medio,Entre 26 y 45,10+,0
219,54,0,Rarely,1147,Sales,3,3,Marketing,303,4,Female,52,3,2,Sales Executive,1,Married,5940.0,17011.0,2,0,14,3,4,1,16,4,3,6,2,0,5,Medio,A partir de 45,6-9,2
220,36,0,Rarely,1396,Research & Development,5,2,Life Sciences,304,4,Male,62,3,2,Laboratory Technician,2,Single,5914.0,9945.0,8,0,16,3,4,0,16,3,4,13,11,3,7,Medio,Entre 26 y 45,10+,2
221,33,0,Rarely,147,Research & Development,4,4,Medical,305,3,Female,47,2,1,Research Scientist,2,Married,2622.0,13248.0,6,0,21,4,4,0,7,3,3,3,2,1,1,Medio,Entre 26 y 45,3-5,2
222,37,0,Frequently,663,Research & Development,11,3,Other,306,2,Male,47,3,3,Research Director,4,Divorced,12185.0,10056.0,1,1,14,3,3,3,10,1,3,10,8,0,7,Alto,Entre 26 y 45,10+,3
223,38,0,Rarely,119,Sales,3,3,Life Sciences,307,1,Male,76,3,3,Sales Executive,3,Unknown,10609.0,9647.0,0,0,12,3,3,2,17,6,2,16,10,5,13,Medio,Entre 26 y 45,10+,3
224,36,0,Non-Travel,979,Research & Development,1,4,Medical,308,3,Male,90,1,2,Manufacturing Director,3,Married,4345.0,4381.0,0,0,12,3,4,1,6,2,3,5,4,1,4,Medio,Entre 26 y 45,3-5,0
225,59,0,Rarely,142,Research & Development,3,3,Life Sciences,309,3,Male,70,2,1,Research Scientist,4,Married,2177.0,8456.0,3,0,17,3,1,1,7,6,3,1,0,0,0,Medio,A partir de 45,0-2,3
226,37,0,Frequently,319,Sales,4,4,Marketing,311,1,Male,41,3,1,Sales Representative,4,Divorced,2793.0,2539.0,4,0,17,3,3,1,13,2,3,9,8,5,8,Medio,Entre 26 y 45,6-9,1
227,29,0,Frequently,1413,Sales,1,1,Medical,312,2,Female,42,3,3,Sales Executive,4,Married,7918.0,6599.0,1,0,14,3,4,1,11,5,3,11,10,4,1,Medio,Entre 26 y 45,10+,1
228,35,0,Frequently,944,Sales,1,3,Marketing,314,3,Female,92,3,3,Sales Executive,3,Single,4907.0,9096.0,1,0,14,3,1,0,10,3,4,10,7,0,8,Medio,Entre 26 y 45,10+,2
229,29,1,Rarely,896,Research & Development,18,1,Medical,315,3,Male,86,2,1,Research Scientist,4,Single,2389.0,14961.0,1,1,13,3,3,0,4,3,2,4,3,0,1,Medio,Entre 26 y 45,3-5,4
230,52,0,Rarely,1323,Research & Development,2,3,Life Sciences,316,3,Female,89,2,1,Laboratory Technician,4,Single,3212.0,3300.0,7,0,15,3,2,0,6,3,2,2,2,2,2,Medio,A partir de 45,0-2,4
231,42,0,Rarely,532,Research & Development,4,2,Technical Degree,319,3,Male,58,3,5,Manager,4,Married,19232.0,4933.0,1,0,11,3,4,0,22,3,3,22,17,11,4,Alto,Entre 26 y 45,10+,0
232,59,0,Rarely,818,Human Resources,6,2,Medical,321,2,Male,52,3,1,Human Resources,3,Married,2267.0,25657.0,8,0,17,3,4,0,7,2,2,2,2,2,2,Medio,A partir de 45,0-2,3
233,50,0,Rarely,854,Sales,1,4,Medical,323,4,Female,68,3,5,Manager,4,Divorced,19517.0,24118.0,3,0,11,3,3,1,32,3,2,7,0,0,6,Alto,A partir de 45,6-9,2
234,33,1,Rarely,813,Research & Development,14,3,Medical,325,3,Male,58,3,1,Laboratory Technician,4,Married,2436.0,22149.0,5,1,13,3,3,1,8,2,1,5,4,0,4,Medio,Entre 26 y 45,3-5,4
235,43,0,Rarely,1034,Sales,16,3,Marketing,327,4,Female,80,3,4,Manager,4,Married,16064.0,7744.0,5,1,22,4,3,1,22,3,3,17,13,1,9,Alto,Entre 26 y 45,10+,2
236,33,1,Rarely,465,Research & Development,2,2,Life Sciences,328,1,Female,39,3,1,Laboratory Technician,1,Married,2707.0,21509.0,7,0,20,4,1,0,13,3,4,9,7,1,7,Medio,Entre 26 y 45,6-9,5
237,36,0,Non-Travel,771,Sales,2,4,Life Sciences,329,1,Male,79,2,5,Manager,3,Single,19068.0,21030.0,1,1,18,3,4,0,33,2,4,33,7,15,4,Alto,Entre 26 y 45,10+,3
238,32,0,Rarely,1401,Sales,4,2,Life Sciences,330,3,Female,56,3,1,Sales Representative,2,Married,3931.0,20990.0,2,0,11,3,1,1,6,5,3,4,3,1,2,Medio,Entre 26 y 45,3-5,4
239,32,1,Rarely,515,Research & Development,1,3,Unknown,331,4,Male,62,2,1,Laboratory Technician,3,Unknown,3730.0,9571.0,0,1,14,3,4,0,4,2,1,3,2,1,2,Medio,Entre 26 y 45,3-5,4
240,39,0,Rarely,1431,Research & Development,1,4,Medical,332,3,Female,96,3,1,Laboratory Technician,3,Unknown,2232.0,15417.0,7,0,14,3,3,3,7,1,3,3,2,1,2,Medio,Entre 26 y 45,3-5,0
241,32,0,Non-Travel,976,Sales,26,4,Marketing,333,3,Male,100,3,2,Sales Executive,4,Married,4465.0,12069.0,0,0,18,3,1,0,4,2,3,3,2,2,2,Medio,Entre 26 y 45,3-5,2
242,41,0,Rarely,1411,Research & Development,19,2,Life Sciences,334,3,Male,36,3,2,Research Scientist,1,Divorced,3072.0,19877.0,2,0,16,3,1,2,17,2,2,1,0,0,0,Medio,Entre 26 y 45,0-2,7
243,40,0,Rarely,1300,Research & Development,24,2,Technical Degree,335,1,Male,62,3,2,Research Scientist,4,Divorced,3319.0,24447.0,1,0,17,3,1,2,9,3,3,9,8,4,7,Medio,Entre 26 y 45,6-9,3
244,45,0,Rarely,252,Research & Development,1,3,Other,336,3,Male,70,4,5,Manager,4,Married,19202.0,15970.0,0,0,11,3,3,1,25,2,3,24,0,1,7,Alto,Entre 26 y 45,10+,0
245,31,0,Frequently,1327,Research & Development,3,4,Medical,337,2,Male,73,3,3,Research Director,3,Unknown,13675.0,13523.0,9,0,12,3,1,1,9,3,3,2,2,2,2,Alto,Entre 26 y 45,0-2,3
246,33,0,Rarely,832,Research & Development,5,4,Life Sciences,338,3,Female,63,2,1,Research Scientist,4,Married,2911.0,14776.0,1,0,13,3,3,1,2,2,2,2,2,0,2,Medio,Entre 26 y 45,0-2,2
